"ID";"Nome";"Logradouro";"Município";"UF";"Percentual.de.Execução";"classificação_tb";"total_repassado";"Empresa.Contratada"
1015353;"E. M. do Povoado Placa dos Tucuns - Milagres do Maranhão - MA";"RUA PROJETADA";"Milagres do Maranhão";"MA";31,93;"atrasada";83568,3675628518;"(23600836000122) CONSTRUTORA TRIMETAL LTDA"
1015365;"POV. BACURITEIA - Palmeirândia - MA";"RUA PRINCIPAL";"Palmeirândia";"MA";30,86;"atrasada";57494,468840406;"(11896384000199) M3C CONSTRUTORA LTDA - EPP"
1015366;"POV. RUMO DE CIMA - Palmeirândia - MA";"RUA PRINCIPAL";"Palmeirândia";"MA";3,83;"atrasada";221899,117196707;"(11896384000199) M3C CONSTRUTORA LTDA - EPP"
1015367;"POV. ALDEIA - Palmeirândia - MA";"RUA PRINCIPAL";"Palmeirândia";"MA";30,21;"atrasada";57297,1754752263;"(11896384000199) M3C CONSTRUTORA LTDA - EPP"
1015372;"E M Imaculada Conceição - Paulo Ramos - MA";"Povoado Pio X";"Paulo Ramos";"MA";27,82;"atrasada";31372,459838784;"(15447556000106) VCR CONSTRUCOES E SERVICOS LTDA - ME"
1015373;"E M Tiradentes - Paulo Ramos - MA";"Povoado Centro dos Cearenses";"Paulo Ramos";"MA";31,74;"atrasada";31383,1536291125;"(10593328000112) CONSTRUTORA L A LTDA"
1015374;"E M Frei Damião - Paulo Ramos - MA";"Povoado Jacu";"Paulo Ramos";"MA";27,77;"atrasada";31372,459838784;"(15447556000106) VCR CONSTRUCOES E SERVICOS LTDA - ME"
1015375;"U E Ricardo Gomes Reis - Paulo Ramos - MA";"Povoado São José";"Paulo Ramos";"MA";27,65;"atrasada";31185,6482724946;"(15447556000106) VCR CONSTRUCOES E SERVICOS LTDA - ME"
1015376;"E M São Bento - Paulo Ramos - MA";"Povoado São Bento";"Paulo Ramos";"MA";21,17;"atrasada";54766,2450261003;"(15447556000106) VCR CONSTRUCOES E SERVICOS LTDA - ME"
1015377;"U E Aprigio Angelo da Silva - Paulo Ramos - MA";"Povoado Santo Antonio";"Paulo Ramos";"MA";29,3;"atrasada";31383,1536291125;"(10593328000112) CONSTRUTORA L A LTDA"
1015378;"Povoado Tabuleirão - Paraibano - MA";"Estrada do Povoado Tabuleirão";"Paraibano";"MA";58,85;"atrasada";361074,146287919;"(17257344000183) LOPES E LOPES LTDA - EPP"
1015381;"UI REUNIDA OLIVEIRA MARQUES - Presidente Juscelino - MA";"POVOADO PRATA";"Presidente Juscelino";"MA";23,39;"atrasada";332138,704691125;"(69378966000163) CTE CONSTRUCOES TERRAPLANAGEM E EMPREENDIMENTOS LTDA"
1015385;"POVOADO CANAPUM - Presidente Vargas - MA";"RUA SÃO JOSÉ";"Presidente Vargas";"MA";30,54;"atrasada";290572,259671366;"(08643644000100) CONSTRUSERVICE - EMPREENDIMENTOS E CONSTRUCOES LTDA"
1015386;"COMUNIDADE - Dom Pedro de Alcântara - RS";"Estrada da Gruta";"Dom Pedro de Alcântara";"RS";0;"atrasada";220095,965132328;"(05348585000159) MR CONSTRUCOES E PAVIMENTACOES LTDA-ME"
1015387;"Pov. Recanto - Presidente Vargas - MA";"RUA II";"Presidente Vargas";"MA";22,32;"atrasada";55712,2450419012;"(08643644000100) CONSTRUSERVICE - EMPREENDIMENTOS E CONSTRUCOES LTDA"
1015388;"POVOADO PADRE JOSIMO - Presidente Vargas - MA";"RUA SÃO SEBASTIÃO ";"Presidente Vargas";"MA";39,3;"atrasada";387429,675636054;"(08643644000100) CONSTRUSERVICE - EMPREENDIMENTOS E CONSTRUCOES LTDA"
1015405;"COMUNIDADE QUILOMBOLA QUEIMADAS - Mirandiba - PE";"FAZENDA QUEIMADAS";"Mirandiba";"PE";72,64;"atrasada";124359,312569658;"(03332651000177) J ANCHIETA SILVA CONSTRUCOES LTDA"
1015407;"COMUNIDADE DO FEIJÃO - Mirandiba - PE";"FAZENDA FEIJÃO";"Mirandiba";"PE";64,06;"atrasada";84116,2358803539;"(03332651000177) J ANCHIETA SILVA CONSTRUCOES LTDA"
1015461;"Pedras - Santo Amaro do Maranhão - MA";"POVOADO PEDRAS ";"Santo Amaro do Maranhão";"MA";45,27;"atrasada";147840,146458863;"(09008518000146) CONSTRUTORA PEDRA AZUL LTDA"
1015463;"ESCOLA MUNICIPAL VALDEMAR GOMES PEREIRA - São João do Paraíso - MA";"COMUNIDADE PIÇARREIRA";"São João do Paraíso";"MA";41,95;"atrasada";400445,561292429;"(07424217000178) CONSTRUTORA TRIANGULAR LTDA"
1015464;"2-Povoado-Santa-Luzia - São José dos Basílios - MA";"Rua Projetada";"São José dos Basílios";"MA";22,79;"atrasada";240697,304876857;"(05477614000182) CONSTRUTORA AMAPA LTDA"
1015465;"1-Povoado-Mucunã - São José dos Basílios - MA";"Estrada Vicinal";"São José dos Basílios";"MA";30,43;"atrasada";57674,7675586209;"(05477614000182) CONSTRUTORA AMAPA LTDA"
1015473;"Escola Municipal Dona Maria de Paula Letro";"Rua Sebastião Gonçalves de Lima";"Antônio Dias";"MG";34,49;"atrasada";376347,210782851;"(05684168000187) STATUS CONTABILIDADE & CONSULTORIA LTDA"
1015484;"Construção Lago Azul - Pedro do Rosário - MA";"Povoado Lago Azul";"Pedro do Rosário";"MA";51,16;"atrasada";146767,031359348;"(02445026000175) ASTROS-CONSTRUCAO TERRAPLANAGEM E COMERCIO LTDA"
1015486;"Pov.Estiva - Presidente Vargas - MA";"RUA DOS COIOTES";"Presidente Vargas";"MA";20,25;"atrasada";240781,324150209;"(19397361000141) P M CONSTRUCOES E SERVICOS LTDA - ME"
1015487;"Pov. Gaiola Grande Quilombola - Presidente Vargas - MA";"Pov. Gaiola Grande";"Presidente Vargas";"MA";35,43;"atrasada";365905,808038857;"(19397361000141) P M CONSTRUCOES E SERVICOS LTDA - ME"
1015488;"Pov Boa Hora - Presidente Vargas - MA";"Povoado Boa Hora";"Presidente Vargas";"MA";29,53;"atrasada";312096,127268563;"(19397361000141) P M CONSTRUCOES E SERVICOS LTDA - ME"
1015562;"Jardim Portal do São Francisco - Assis - SP";"Rua 10";"Assis";"SP";84,72;"atrasada";2765797,15326302;"(11897082000135) CAROLINA SPINOSA MOSSINI CONSTRUCOES - EPP"
1015709;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Avenida José Balbino Souza";"Sobradinho";"BA";28,55;"atrasada";908830,926728237;"(12212426000198) ESTRELA CONSTRUCOES E SERVICOS LTDA - ME"
1015714;"RESIDENCIAL SANTO ANTÔNIO";"RUA G, RESIDENCIAL ST ANTONIO";"São Luís";"MA";0;"atrasada";180973,708215019;"(08369786000120) MPA CONSTRUÇOES E PARTICIPAÇÕES LTDA"
1015732;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua da Uzina";"Turilândia";"MA";0;"atrasada";286276,843679009;"(13255766000169) J C MARTINS E CIA LTDA - EPP"
1015738;"TERRENO PARA CONSTRUÇÃO DE CRECHE TIPO - 02";"Rua PROJETADA";"Cocal dos Alves";"PI";42;"atrasada";529573,275265238;"(20000230000168) H J S CONSTRUCOES EIRELI - ME"
1015766;"Milton Brandão";"Rua Projetada";"Milton Brandão";"PI";10,18;"atrasada";123364,562511084;"(12057055000117) CONSTRUTORA PROTENCAO LTDA"
1015769;"Creche - Centro";"Rua Geraldo Reis";"Monsenhor Hipólito";"PI";0;"atrasada";185046,853745619;"(19256307000186) SOUSA & RODRIGUES CONSTRUCEOS LTDA - ME"
1015993;"Santa Terezinha - Tonantins - AM";"Comunidade de Santa Terezinha";"Tonantins";"AM";59,07;"atrasada";168376,54349759;"(12440256000107) OSINEI DA SILVA GARCIA - ME"
1015994;"São José do Amparo - Tonantins - AM";"Comunidade São José do Amparo";"Tonantins";"AM";28,76;"atrasada";384247,295497246;"(10570767000100) OSINEI DA SILVA GARCIA - ME"
1015995;"Muria - Tonantins - AM";"Comunidade do Muria";"Tonantins";"AM";33,83;"atrasada";221960,170730918;"(12440256000107) OSINEI DA SILVA GARCIA - ME"
1016005;"TERRENO BELEM DE FATIMA - Fátima - BA";"POVOADO BELEM DE FÁTIMA";"Fátima";"BA";33,67;"atrasada";366346,585348147;"(10565180000102) MATOS CONSTRUCOES LTDA"
1016016;"VARZEA DA CASA - Santo Estêvão - BA";"FAZENDA VARZEA DA CASA";"Santo Estêvão";"BA";37,77;"atrasada";141117,581174424;"(06178266000105) MARINALVA SOUZA GOMES DE OLIVEIRA & CIA LTDA"
1016018;"POVOADO DE LENÇOIS - Una - BA";"RUA PRINCIPAL";"Una";"BA";37,9;"atrasada";43900,8949405782;"(05970903000119) GRAND PRIX CONSTRUTORA E ALUGUEL DE VEICULOS LTDA"
1016019;"ASSENTAMENTO NOVA GALICIA - Una - BA";"BA 676 UNA ARATACA";"Una";"BA";29,33;"atrasada";69926,6961364599;"(05970903000119) GRAND PRIX CONSTRUTORA E ALUGUEL DE VEICULOS LTDA"
1016022;"ESCOLA SÃO JOSÉ - Xique-Xique - BA";"POV. JATOBÁ DE BAIXO";"Xique-Xique";"BA";0;"atrasada";56263,4934451129;"(03751494000134) CONSTRUTORA RODRIGUES LOPES LTDA"
1016028;"E.M. BARRA DE MOITA - Amontada - CE";"RUA PRINCIPAL DO POVOADO";"Amontada";"CE";43,52;"atrasada";532614,520673472;"(10599088000163) M V CONSTRUCOES E SERVICOS LTDA - ME"
1016046;"OITICICA - Parambu - CE";"OTICICA";"Parambu";"CE";59,79;"atrasada";477483,827033147;"(09097628000121) DUPLO T CONSTRUCOES E PARTICIPACOES LTDA"
1016048;"SERRA DO MEIO - Parambu - CE";"SERRA DO MEIO";"Parambu";"CE";45,93;"atrasada";417414,887057663;"(09097628000121) DUPLO T CONSTRUCOES E PARTICIPACOES LTDA"
1016050;"Escola Cupim - Quixeramobim - CE";"Vila de Cupim";"Quixeramobim";"CE";54,01;"atrasada";417412,307828498;"(16890573000178) TRANSCOL  - TRANSPORTE E CONSTRUCAO EIRELI - ME"
1016060;"2-Povoado-Balandro - Bequimão - MA";"Rua da Pracinha";"Bequimão";"MA";32,69;"atrasada";69141,8084353778;"(19197675000109) CONSTRUTORA TEIXEIRA NETO LTDA - ME"
1016061;"7-Povoado-Vila-Nova - Bequimão - MA";"Rua Campo de Bola";"Bequimão";"MA";47,53;"atrasada";72022,7249717199;"(19197675000109) CONSTRUTORA TEIXEIRA NETO LTDA - ME"
1016065;"Izau gomes - Matões - MA";"POVOADO Izau Gomes";"Matões";"MA";99,9;"atrasada";62766,4250312463;"(17163888000186) LIMA SILVA PROJETOS E AVALIACOES LTDA - EPP"
1016067;"E.M. OITEIRO DOS PIRES - Santa Rita - MA";"RUA PRINCIPAL DO POVOADO";"Santa Rita";"MA";39,25;"atrasada";349146,497078462;"(15544385000125) CAPA CONSTRUCOES, EVENTOS E EMPREENDIMENTOS LTDA - ME"
1016069;"E.M. POV. JOÃO MENDE - Santa Rita - MA";"Rua Principal do Povoado";"Santa Rita";"MA";89,27;"atrasada";649711,603813373;"(00938996000180) SEBASTIAO PEREIRA FERREIRA JUNIOR"
1016072;"NOVA ESCOLA:ESCOLA MUNICIPAL DE  BÁSICA BELA VISTA DO CRISTALINO - Cocalinho - MT";"Fazenda Bela Vista do Cristalino";"Cocalinho";"MT";99,42;"atrasada";149285,713414265;"(16794116000180) EMPAC - EMPRESA DE PAVIMENTACAO E CONSTRUCAO LTDA ME - ME"
1016090;"Córrego dos Cardosos - Bom Princípio do Piauí - PI";"Localidade Córrego dos Cardosos";"Bom Princípio do Piauí";"PI";97,99;"atrasada";214169,617547121;"(10470695000129) BRANDAO CONSTRUCOES E LOCACOES LTDA."
1016105;"Botequim - Santa Luzia do Itanhy - SE";"Povoado Botequim";"Santa Luzia do Itanhy";"SE";66,92;"atrasada";300668,245921368;"(21841302000162) JGLR EMPREENDIMENTOS LTDA - EPP"
1016111;"6-Povoado-Santa-Tereza - Bequimão - MA";"Rua da Escola";"Bequimão";"MA";36,27;"atrasada";69141,8084353778;"(19197675000109) CONSTRUTORA TEIXEIRA NETO LTDA - ME"
1016112;"3-Povoado-Boa-Vista - Bequimão - MA";"Rua Principal";"Bequimão";"MA";28,99;"atrasada";69141,8084353778;"(19197675000109) CONSTRUTORA TEIXEIRA NETO LTDA - ME"
1016113;"5-Povoado-Rio-Grande - Bequimão - MA";"Estrada Vicinal";"Bequimão";"MA";36,05;"atrasada";72022,7249717199;"(19197675000109) CONSTRUTORA TEIXEIRA NETO LTDA - ME"
1016114;"4-Povoado-Frechal - Bequimão - MA";"Rua do Povoado";"Bequimão";"MA";46,68;"atrasada";80665,4510261422;"(19197675000109) CONSTRUTORA TEIXEIRA NETO LTDA - ME"
1016118;"Mari Mari - Tonantins - AM";"Comunidade do Mari Mari";"Tonantins";"AM";13,05;"atrasada";240154,006152579;"(12440256000107) OSINEI DA SILVA GARCIA - ME"
1016119;"Lago Grande - Tonantins - AM";"Comunidade do Lago Grande";"Tonantins";"AM";24,99;"atrasada";57076,7985978837;"(10570767000100) OSINEI DA SILVA GARCIA - ME"
1016120;"Irmandade Santa Cruz - Tonantins - AM";"Comunidade Irmandade Santa Cruz";"Tonantins";"AM";27,92;"atrasada";221960,170730918;"(10570767000100) OSINEI DA SILVA GARCIA - ME"
1016121;"ESCOLA TATAJUBA I - Cantá - RR";"RUA PRINCIPAL";"Cantá";"RR";0;"atrasada";57436,5362912585;"(07243989000103) CONSTRUTORA PARAMETRO LTDA"
1016122;"ESCOLA PROJETO JATOBA - Cantá - RR";"RUA PRINCIPAL";"Cantá";"RR";0;"atrasada";57557,0063146839;"(07243989000103) CONSTRUTORA PARAMETRO LTDA"
1016142;"Julio - Salto do Jacuí - RS";"Julho Borges";"Salto do Jacuí";"RS";38,45;"atrasada";443805,96780372;"(06984338000101) JANSEN MATTOSO & CIA LTDA"
1016151;"Escola Municipal Ensino F. Cassiano Ricardo - Campo Novo de Rondônia - RO";"RUA DUQUE DE CAXIAS";"Campo Novo de Rondônia";"RO";69,4;"atrasada";328267,718200607;"(22606145000173) A W G CONSTRUCOES E EMPREENDIMENTOS EIRELI - EPP"
1016152;"Escola Municipal Tancredo Neves II - Campo Novo de Rondônia - RO";"AV. PRESIDENTE EMILIO MEDICI ESQ. COM RUA PRESIDENTE JANIO QUADROS";"Campo Novo de Rondônia";"RO";64,93;"atrasada";636018,702693815;"(05626706000187) RONDEC RONDONIA CONSTRUCOES LTDA"
1016153;"Escola Municipal Nova Floresta - Campo Novo de Rondônia - RO";"Linha C-6 da br 421";"Campo Novo de Rondônia";"RO";54,57;"atrasada";527985,688842636;"(24052816000127) TL DIAS EIRELI - ME"
1016154;"Escola Municipal Rio Branco - Campo Novo de Rondônia - RO";"RUA DAS  ORQUIDEAS ESQ. COM A RUA FLOR-DE-LIS";"Campo Novo de Rondônia";"RO";44,54;"atrasada";294928,029885665;"(10383061000139) LEV SERVICOS LTDA"
1016160;"Escola Nova Tabajara - Salto do Jacuí - RS";"Distrito Tabajara";"Salto do Jacuí";"RS";0,89;"atrasada";216490,71768522;"(06984338000101) JANSEN MATTOSO & CIA LTDA"
1016170;"ESCOLA MUNICIPAL ANDERSON DE MENEZES - Atalaia do Norte - AM";"COMUNIDADE RURAL DE SÃO JOÃO";"Atalaia do Norte";"AM";0;"atrasada";57737,5523562435;"(17775260000131) TAVARES E BARROSO CONSTRUCOES E COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA - EPP"
1016177;"Escola Municipal do Campo - Itapé - Itapé - BA";"Km5 BA 120 ESTRADA ITAPÉ / ITAJU DO COLONIA";"Itapé";"BA";0;"atrasada";205397,044115937;"(05888952000107) SAO MIGUEL CONSTRUCOES LTDA"
1016182;"Terreno de escola - Itauçu - GO";"Rua 06 c/02 e 07";"Itauçu";"GO";0;"atrasada";142386,129736687;"(10609975000175) FORCE CONSTRUTORA LTDA"
1016183;"Escola Municipal Barão do Rio Branco - Mara Rosa - GO";"Avenida Crixás";"Mara Rosa";"GO";45,56;"atrasada";470565,404005384;"(03145683000163) CONSTRUTORA SANTA LUIZA LTDA."
1016187;"Centro da Sabina - Anapurus - MA";"RUA SÃO FRANCISCO";"Anapurus";"MA";72,64;"atrasada";215238,711303875;"(14526278000101) MOINHO LOGISTICA & EMPREENDIMENTOS LTDA - ME  - ME"
1016190;"EMEB POVOADO TIRIRICAL - Bom Jardim - MA";"BR 316, KM-243";"Bom Jardim";"MA";46,06;"atrasada";240614,604661343;"(18894627000107) VIP FORT VIGILANCIA PRIVADA LTDA"
1016204;"Escola Municipal Jose Ary da Costa - Aripuanã - MT";"Rua Mogno, Esquina com Rua Cerejeira";"Aripuanã";"MT";30,6;"atrasada";366830,585356231;"(19956975000116) PK CONSTRUCOES CIVIS LTDA - EPP"
1016229;"CRECHE DO BAIRRO DO ALEGRE";"RUA PRINCIPAL DA CENTRAL DE ABASTECIMENTO";"São Sebastião do Passé";"BA";15,24;"atrasada";292103,215957315;"(09321611000106) J.G.A.C CONSTRUCOES E SERVICOS LTDA ME"
1016238;"Creche Vovó Filó II";"Rua Nossa Senhora de Fátima";"Boqueirão do Piauí";"PI";0;"atrasada";193746,317670666;"(07855369000125) RANIERI MAZZILLE RAMOS DE MENESES LTDA"
1016239;"Creche do Povoado Rosário";"Rua Projetada - Povoado Rosário";"Caraúbas do Piauí";"PI";56,84;"atrasada";756272,214922429;"(21071556000149) LUCAS DE C NEVES ENGENHARIA - ME"
1016271;"Bairro Depósito - Quixeramobim - CE";"Rua Artur Bino Carneiro, s/n";"Quixeramobim";"CE";42,31;"atrasada";221932,78850348;"(06820589000150) FRANCISCO DA FRANCA SOUZA ME"
1016273;"VILA NOVA - Quixeré - CE";"VILA NOVA";"Quixeré";"CE";96,31;"atrasada";1105048,70534429;"(06551097000107) LITORANEA EMPREENDIMENTOS LTDA"
1016281;"Deolândia - São João da Ponta - PA";"Rua projetada - sem nome";"São João da Ponta";"PA";26,7;"atrasada";74578,9183051791;"(11645575000188) LOCATRAM LOCACOES E TRANSPORTES AMAZONIA LTDA."
1016289;"ESCOLA ENSINO FUNDAMENTAL URBANA - Terezinha - PE";"RUA MAJOR JOSÉ PEDRO S/N";"Terezinha";"PE";41,76;"atrasada";439987,49985439;"(19580788000180) FKW CONSTRUCOES LTDA - EPP"
1016290;"PRAÇA DO CRAS - Marcos Parente - PI";"RUA TIRADENTES";"Marcos Parente";"PI";31,02;"atrasada";360294,959979402;"(05362949000155) MOURA MODAS LTDA"
1016296;"Área Institucional - Nova Londrina - PR";"Rua Sebastião Morais";"Nova Londrina";"PR";54,01;"atrasada";2205479,86231955;"(10559452000161) CONSTRUTORA IRMAOS ROSA LTDA ME"
1016317;"CENTRAL - Sananduva - RS";"RUA ALBINO FRANCISCO TARTARI";"Sananduva";"RS";94,96;"atrasada";1064426,53693554;"(14290620000117) JOLVANI BETINARDI - EIRELI - ME"
1016331;"Terreno Urbano - Jaguaruna - SC";"Rua Projetada";"Jaguaruna";"SC";93,24;"atrasada";718234,936786417;"(10890038000130) CONSTRUTORA BS LTDA. ME"
1016458;"Loteamento José Rebelato - Campo Novo - RS";"Rua Divisa";"Campo Novo";"RS";100;"atrasada";1117104,28846608;"(10830508000170) ARNALDO DE ALVARENGA E CIA LTDA"
1016459;"Escola Nova Affonso - Salto do Jacuí - RS";"Rua Santa Rita";"Salto do Jacuí";"RS";14,07;"atrasada";143645,508413291;"(06984338000101) JANSEN MATTOSO & CIA LTDA"
1016497;"Jaciguá";"Rua Projetada";"Vargem Alta";"ES";9,17;"atrasada";275387,715185546;"(09110878000154) LACCHENG ENGENHARIA LTDA ME"
1016498;"Escola Proinfância Tapera ";"Avenida Beira Rio";"Venda Nova do Imigrante";"ES";24,07;"atrasada";344506,274768378;"(36312866000185) ANTONIO ZAMBON CONSTRUTORA VENDA NOVA LTDA ME"
1016504;"Escola de Educação Infantil Professora Zeni Terezinha de Freitas";"Rua Padre Valentin Nogly";"Campina do Simão";"PR";9,24;"atrasada";189775,461775249;"(10833738000193) EDERALDO DE ANDRADE"
1016558;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001";"Rua S.D.O. ";"Pacajus";"CE";11,83;"atrasada";286815,665989358;"(07494778000143) J W CONSTRUCOES LTDA"
1016566;"CENTRO DE EDUCAÇÃO INFANTIL PROFA ISABEL CUNHA";"AV NAMBU";"Apicum-Açu";"MA";37,38;"atrasada";478988,359571763;"(08723313000180) R R COSTA COMERCIO"
1016573;"06 LOTES (01;02;03;04;44;45) QUADRA 02";"Rua Eli Custódio";"Abadia dos Dourados";"MG";23,83;"atrasada";180492,944528094;"(16823213000153) CONSTRAL CONSTRUTORA ARAUJO LTDA"
1016577;"AVENIDA BELA VISTA";"AVENIDA BELA VISTA";"Francisco Badaró";"MG";51,38;"atrasada";615239,479843992;"(07464576000159) CONSTRUTORA E REFORMADORA IRMAOS VIANA & MARTINS LTDA"
1016585;"Creche Pedro Régis - PB";"Rua Severino Lourenço";"Pedro Régis";"PB";2,26;"atrasada";NA;"(21961145000129) CONSTRUTORA ANTENAS EIRELI - ME"
1016586;"CRECHE";"Rua Projetada";"São José dos Ramos";"PB";2,12;"atrasada";182241,950082851;"(09305384000125) CONLIMP CONSERVACAO LIMPEZA E CONSTRUCAO LTDA"
1016590;"Creche do Bairro Centro";"Rua Otília dos Santos";"Caraúbas do Piauí";"PI";55,87;"atrasada";799884,055261132;"(21071556000149) LUCAS DE C NEVES ENGENHARIA - ME"
1016592;"Creche do Conjunto Euclides Vítor - Itaueira - PI";"Rua Daniel Filho";"Itaueira";"PI";0;"atrasada";945033,798353952;NA
1016600;"PÉROLA ENCANTADA";"RUA PREFEITO ERNESTO TONINI";"Pérola d'Oeste";"PR";1,19;"atrasada";189738,287703476;"(04379027000198) TALLENTO CONSTRUTORA DE OBRAS LTDA"
1016652;"ESCOLA MUNICIPAL DRA MARILENE PEREIRA ROCHA - Saúde - BA";"RUA AGUA BRANCA";"Saúde";"BA";50,46;"atrasada";517501,121063433;"(10565180000102) MATOS CONSTRUCOES LTDA"
1016670;"E. M. SÃO JOSÉ CORREIO - Balsas - MA";"LOCALIDADE";"Balsas";"MA";99,65;"atrasada";1083229,42280392;"(02354503000190) CONSRIL - CONSTRUTORA RIPARDO LTDA"
1016674;"escola de ensino fundamental - Cedral - MA";"Rua Principal do Povoado";"Cedral";"MA";98,21;"atrasada";866478,82389449;"(08382302000183) ANDRADE VARIEDADES E CONSTRUCAO LTDA"
1016681;"POVOADO SANTA JOANA - Mirinzal - MA";"RUA DA PRATA";"Mirinzal";"MA";42,12;"atrasada";377450,461336611;NA
1016687;"ESCOLA RURAL MUNICIPAL OSVALDO CRUZ - Juína - MT";"rua fortaleza";"Juína";"MT";98,55;"atrasada";682062,11310543;"(01379965000108) POLI ENGENHARIA E COMERCIO LTDA"
1016707;" CONSTRUÇÃO DE NOVA ESCOLA  MUNICIPAL MARCOS ROCHA- POVOADO LAGOA DO MATO - Caracol - PI";"RUA PROJETADA 01";"Caracol";"PI";44,46;"atrasada";337004,767941567;"(17444587000120) R R M  EMPREENDIMENTOS LTDA - ME"
1016717;"Papanduva  - Prudentópolis - PR";"Papanduva";"Prudentópolis";"PR";74,98;"atrasada";677209,240433367;"(04785890000145) F. HLADKI & CIA. LTDA."
1016719;"Pontal do Tigre - Querência do Norte - PR";"Assentamento Pontal do Tigre";"Querência do Norte";"PR";39,26;"atrasada";454132,983746239;"(09612055000127) CONSTRUTORA RIBEIRO & SOUZA LTDA"
1016725;"LINHA P-8 NO DISTRITO DA VILA BOSCO PARA CONSTRUÇÃO DA ESCOLA DOM JOÃO PAULO I  - Alto Alegre dos Parecis - RO";" LINHA P-08 ";"Alto Alegre dos Parecis";"RO";0;"atrasada";227751,517722724;"(03174630000170) OLIVEIRA & GARCIA CONSTRUCOES E TERRAPLANAGEM LTDA ME"
1016740;"Escola  joão henrrique bello - Cedral - MA";"Avenida Principal";"Cedral";"MA";98,95;"atrasada";511553,100621472;"(08382302000183) ANDRADE VARIEDADES E CONSTRUCAO LTDA"
1016741;"CARANGUEIJO - Matinha - MA";"Avenida Principal";"Matinha";"MA";36,02;"atrasada";433275,956915735;"(09582520000124) FOX COMERCIO CONSTRUCOES E SERVICOS LTDA"
1016880;"Centro Municipal de Educação Infantil";"Avenida Brasilia";"Fazenda Nova";"GO";11,95;"atrasada";191921,262097174;"(07762888000149) ROMMA EMPREENDIMENTOS, CONSTRUTURA E INCORPORADORA LTDA"
1016889;"loteamento cidade jardim";"Rua joao alves dos santos";"Conceição da Aparecida";"MG";0;"atrasada";179881,966464899;NA
1016891;"Maria da Glória - Lote nº 01";"Avenida Veredas";"Coronel Murta";"MG";0;"atrasada";179917,209457829;"(18769287000184) MEGA CONSTRUTORA AGUILAR LTDA - ME"
1016900;"Creche Municipal do bairro João Gonçalves da Neiva";"Rua Maria de Aguiar";"Piraúba";"MG";88,52;"atrasada";941693,077342551;"(13401652000180) UNIAO CONSTRUCOES LTDA - ME"
1016907;"CRECHE DO DISTRITO DE SANTO ANTONIO DO FONTOURA";"RUA 2";"São José do Xingu";"MT";0;"atrasada";196043,60424116;"(09428263000170) A JL INFORMATICA LTDA ME"
1016919;"CRECHE JULITA ALVES";"RUA JOSÉ BENTO DOS SANTOS";"Areia Branca";"RN";10,56;"atrasada";181008,669971801;"(17181246000100) TOP CONSTRUCOES E SERVICOS IMOBILIARIOS LTDA - ME"
1016924;"CRECHE ";"Rua Alfredo Henrique Mossmann";"Arroio do Tigre";"RS";7,67;"atrasada";179138,601339386;"(09616071000198) C.H. ROGGIA CONSTRUCOES LTDA."
1016934;"PAC 2 - CRECHE/PRÉ-ESCOLA  003";"ESTRADA AMARO GABRIEL VIEIRA";"Ibiúna";"SP";31,19;"atrasada";388669,557669934;"(01696990000107) PRECISAO COMERCIAL E CONSTRUTORA LTDA"
1016935;"PARQUE RESIDENCIAL SANTA PAULA";"Rua José Maurício Arloche";"Jacareí";"SP";84,56;"atrasada";1010357,55380426;"(03827115000142) CONSTRUTORA & INCORPORADORA ZANINI SJCAMPOS LTDA"
1017018;"SANTA TEREZA";"AVENIDA SANTA TEREZA ";"São Domingos do Azeitão";"MA";8,09;"atrasada";181354,68;"(17217628000146) D B DA SILVA E CIA LTDA - EPP"
1017072;"Centro de Educação Infantil Andriely Amorim da silva";"Travessa C";"Caapiranga";"AM";21,09;"atrasada";202759,384533066;"(04043184000128) CONSTRUTORA BASTOS LTDA"
1017086;"NOVO CENTRO DE EDUCAÇÃO INFANTIL BAIRRO COPAGRIL";"AVENIDA CAMPO GRANDE ";"Mundo Novo";"MS";17,06;"atrasada";298285,842264282;"(04381032000135) GIMENEZ ENGENHARIA LTDA"
1017099;"CRECHE TIPO C";"Rua Projetada 1";"Jardim do Mulato";"PI";40,38;"atrasada";377431,239814683;"(07215321000152) SEAC CONSTRUCOES E PROJETOS LTDA"
1017101;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua Projetada 23 com José Almir Lobato Coêlho";"Uruçuí";"PI";0;"atrasada";287232,968142723;"(07343582000158) MC CONSTRUCOES E ASSESSORIA LTDA EPP"
1017108;"PAC 2 - CRECHE/PRÉ-ESCOLA  002";"Avenida Brasil, esquina com a Rua Rio Branco";"São Francisco do Guaporé";"RO";0;"atrasada";192291,981865005;"(22575444000198) A MONTEIRO CONSTRUTORA - ME"
1017113;"Escola Proinfância";"Rua Francisco Richter";"Entre-Ijuís";"RS";20,66;"atrasada";187560,305185687;"(10444117000118) CONSTRUTORA LF LTDA"
1017169;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - São João do Araguaia - PA";"Rua Che Guevara";"São João do Araguaia";"PA";49,8;"atrasada";385138,672996415;"(18842730000103) CONSORCIO PRO-INFANCIA BRASIL - PIB"
